horizon,fitted,quarter,standard_error,ci_lower,ci_upper
11,-2.765628261282264,2012 Q3,0.7592058424629073,-4.253644369361952,-1.2776121532025757
11,-2.550073063672935,2012 Q4,0.718004352424091,-3.9573357351671574,-1.142810392178713
11,-1.421468911617361,2013 Q1,0.5759074253287999,-2.550226723690999,-0.292711099543723
11,-1.6287548529375988,2013 Q2,0.44925043825439215,-2.5092695319550424,-0.7482401739201551
11,-2.769847161303281,2013 Q3,0.6263416749561836,-3.9974542862338938,-1.542240036372668
11,-1.1207889575963832,2013 Q4,0.5077412808302324,-2.1159435814878758,-0.12563433370489052
11,0.31585492987424624,2014 Q1,0.5476776708188443,-0.7575735800674718,1.3892834398159644
11,0.5043700509708232,2014 Q2,0.47338086617335684,-0.42343939769933114,1.4321794996409776
11,1.9071585638849375,2014 Q3,0.6467236045509935,0.6396035910130664,3.1747135367568085
11,0.7093211055281381,2014 Q4,0.7006836504093724,-0.6639936138302853,2.0826358248865615
11,0.9191503369822771,2015 Q1,0.703998176676566,-0.4606607344856577,2.2989614084502117
11,-0.07360442167567982,2015 Q2,0.6844592644339458,-1.4151199288509906,1.2679110854996307
11,-1.6034335083434543,2015 Q3,1.2014350089700792,-3.9582028556903657,0.751335839003457
11,-2.170458085873411,2015 Q4,0.9689643242760193,-4.069593263758598,-0.27132290798822356
11,0.5770191130865855,2016 Q1,0.6529064972707613,-0.7026541068363056,1.8566923330094767
11,0.08486753110016859,2016 Q2,0.5815374381430198,-1.0549249033218395,1.2246599655221766
11,-0.7633269514565972,2016 Q3,0.6997689004704044,-2.134848793879783,0.6081948909665889
11,-0.44023787630136224,2016 Q4,0.5906854296412075,-1.597960044590697,0.7174842919879724
11,-1.764439802346282,2017 Q1,0.5603445109216886,-2.862694862687502,-0.6661847420050617
11,-0.7736357667962847,2017 Q2,0.6144839388290674,-1.9780021559795702,0.43073062238700077
11,-0.7846347392958697,2017 Q3,0.6902745688099321,-2.137548033607252,0.5682785550155123
11,-0.33517186166334606,2017 Q4,0.5383115810701135,-1.3902431730215818,0.7198994496948896
11,0.7011454225277114,2018 Q1,0.45356707666387913,-0.18782971230660916,1.5901205573620318
12,2.978584699028714,1988 Q3,0.7644564260594825,1.4802776362019219,4.476891761855507
12,1.982131667775632,1988 Q4,0.643947895750725,0.720016984183858,3.244246351367406
12,2.443653874894702,1989 Q1,0.7195433131630024,1.0333748957785922,3.8539328540108118
12,2.0591230959260587,1989 Q2,0.9684307350004425,0.16103373380353858,3.957212458048579
