"","irf","quart","time"
"141",0.644462070847751,9,1970 Q4
"142",0.385622024052939,10,1970 Q4
"143",0.476744275167885,11,1970 Q4
"144",0.737881372750848,12,1970 Q4
"145",0.303977076829115,1,1971 Q1
"146",1.01521764870266,2,1971 Q1
"147",1.1642124474993,3,1971 Q1
"148",1.24789195699697,4,1971 Q1
"149",1.30322656738114,5,1971 Q1
"150",1.27857965053637,6,1971 Q1
"151",1.36457709761629,7,1971 Q1
"152",1.28778012952491,8,1971 Q1
"153",0.741375179338334,9,1971 Q1
"154",0.45487810685208,10,1971 Q1
"155",0.533018070605543,11,1971 Q1
"156",0.792979300189381,12,1971 Q1
"157",0.478415930066067,1,1971 Q2
"158",1.25106931488079,2,1971 Q2
"159",1.44600093241471,3,1971 Q2
"160",1.5988723717897,4,1971 Q2
"161",1.73197076964809,5,1971 Q2
"162",1.76654804191112,6,1971 Q2
"163",1.84116418358886,7,1971 Q2
"164",1.72332615348983,8,1971 Q2
"165",1.07087974820632,9,1971 Q2
"166",0.69034878836916,10,1971 Q2
"167",0.724348975093581,11,1971 Q2
"168",0.980312253480391,12,1971 Q2
"169",0.375804839926683,1,1971 Q3
"170",1.11233304065836,2,1971 Q3
"171",1.28024300011153,3,1971 Q3
"172",1.39241330426456,4,1971 Q3
"173",1.47976829772635,5,1971 Q3
"174",1.47950781169068,6,1971 Q3
"175",1.56081883889911,7,1971 Q3
"176",1.46712260998105,8,1971 Q3
"177",0.87705353122515,9,1971 Q3
"178",0.551836622770877,10,1971 Q3
"179",0.611801384218264,11,1971 Q3
"180",0.870116398603326,12,1971 Q3
"181",0.345021512884868,1,1971 Q4
"182",1.07071215839163,2,1971 Q4
"183",1.23051562042057,3,1971 Q4
"184",1.33047558400702,4,1971 Q4
"185",1.40410755614983,5,1971 Q4
"186",1.39339574262455,6,1971 Q4
"187",1.47671523549219,7,1971 Q4
"188",1.39026154692842,8,1971 Q4
"189",0.8189056661308,9,1971 Q4
"190",0.510282973091392,10,1971 Q4
"191",0.578037106955669,11,1971 Q4
"192",0.837057642140206,12,1971 Q4
"193",0.375804839926683,1,1972 Q1
"194",1.11233304065836,2,1972 Q1
"195",1.28024300011153,3,1972 Q1
"196",1.39241330426456,4,1972 Q1
"197",1.47976829772635,5,1972 Q1
"198",1.47950781169068,6,1972 Q1
"199",1.56081883889911,7,1972 Q1
"200",1.46712260998105,8,1972 Q1
"201",0.87705353122515,9,1972 Q1
"202",0.551836622770877,10,1972 Q1
"203",0.611801384218264,11,1972 Q1
"204",0.870116398603326,12,1972 Q1
"205",0.509199257107882,1,1972 Q2
"206",1.29269019714752,2,1972 Q2
"207",1.49572831210566,3,1972 Q2
"208",1.66081009204724,4,1972 Q2
"209",1.80763151122462,5,1972 Q2
"210",1.85266011097726,6,1972 Q2
"211",1.92526778699578,7,1972 Q2
"212",1.80018721654246,8,1972 Q2
"213",1.12902761330067,9,1972 Q2
"214",0.731902438048645,10,1972 Q2
"215",0.758113252356177,11,1972 Q2
"216",1.01337100994351,12,1972 Q2
"217",0.71442143738665,1,1972 Q3
"218",1.57016274559238,2,1972 Q3
"219",1.82724417671202,3,1972 Q3
"220",2.0737282270975,4,1972 Q3
"221",2.3120364550681,5,1972 Q3
"222",2.42674057141814,6,1972 Q3
"223",2.48595847637526,7,1972 Q3
"224",2.31259430356002,8,1972 Q3
"225",1.516680047263,9,1972 Q3
"226",1.00892676924521,10,1972 Q3
"227",0.983208434106811,11,1972 Q3
"228",1.23376271969764,12,1972 Q3
"229",0.591288129219391,1,1972 Q4
"230",1.40367921652547,2,1972 Q4
"231",1.62833465794821,3,1972 Q4
"232",1.82597734606734,4,1972 Q4
"233",2.00939348876201,5,1972 Q4
"234",2.08229229515361,6,1972 Q4
"235",2.14954406274758,7,1972 Q4
"236",2.00515005134949,8,1972 Q4
"237",1.2840885868856,9,1972 Q4
"238",0.842712170527272,10,1972 Q4
"239",0.848151325056431,11,1972 Q4
"240",1.10152769384516,12,1972 Q4
"241",0.581027020205451,1,1973 Q1
"242",1.38980558910322,2,1973 Q1
"243",1.61175886471789,3,1973 Q1
"244",1.80533143931483,4,1973 Q1
"245",1.98417324156984,5,1973 Q1
"246",2.05358827213157,6,1973 Q1
"247",2.1215095282786,7,1973 Q1
"248",1.97952969699861,8,1973 Q1
"249",1.26470596518748,9,1973 Q1
"250",0.828860953967443,10,1973 Q1
"251",0.836896565968898,11,1973 Q1
"252",1.09050810835746,12,1973 Q1
"253",0.498938148093944,1,1973 Q2
"254",1.27881656972528,2,1973 Q2
"255",1.47915251887534,3,1973 Q2
"256",1.64016418529472,4,1973 Q2
"257",1.78241126403244,5,1973 Q2
"258",1.82395608795521,6,1973 Q2
"259",1.8972332525268,7,1973 Q2
"260",1.77456686219159,8,1973 Q2
"261",1.10964499160255,9,1973 Q2
"262",0.718051221488816,10,1973 Q2
"263",0.746858493268645,11,1973 Q2
"264",1.0023514244558,12,1973 Q2
"265",0.570765911191513,1,1973 Q3
"266",1.37593196168098,2,1973 Q3
"267",1.59518307148757,3,1973 Q3
"268",1.78468553256232,4,1973 Q3
"269",1.95895299437766,5,1973 Q3
"270",2.02488424910952,6,1973 Q3
"271",2.09347499380962,7,1973 Q3
"272",1.95390934264773,8,1973 Q3
"273",1.24532334348937,9,1973 Q3
"274",0.815009737407614,10,1973 Q3
"275",0.825641806881367,11,1973 Q3
"276",1.07948852286975,12,1973 Q3
"277",0.375804839926683,1,1973 Q4
"278",1.11233304065836,2,1973 Q4
"279",1.28024300011153,3,1973 Q4
"280",1.39241330426456,4,1973 Q4
"281",1.47976829772635,5,1973 Q4
"282",1.47950781169068,6,1973 Q4
"283",1.56081883889911,7,1973 Q4
"284",1.46712260998105,8,1973 Q4
"285",0.87705353122515,9,1973 Q4
"286",0.551836622770877,10,1973 Q4
"287",0.611801384218264,11,1973 Q4
"288",0.870116398603326,12,1973 Q4
"289",0.375804839926683,1,1974 Q1
"290",1.11233304065836,2,1974 Q1
"291",1.28024300011153,3,1974 Q1
"292",1.39241330426456,4,1974 Q1
"293",1.47976829772635,5,1974 Q1
"294",1.47950781169068,6,1974 Q1
"295",1.56081883889911,7,1974 Q1
"296",1.46712260998105,8,1974 Q1
"297",0.87705353122515,9,1974 Q1
"298",0.551836622770877,10,1974 Q1
"299",0.611801384218264,11,1974 Q1
"300",0.870116398603326,12,1974 Q1
"301",0.283454858801239,1,1974 Q2
"302",0.987470393858175,2,1974 Q2
"303",1.13106086103867,3,1974 Q2
"304",1.20660014349195,4,1974 Q2
"305",1.25278607299679,5,1974 Q2
"306",1.22117160449228,6,1974 Q2
"307",1.30850802867835,7,1974 Q2
"308",1.23653942082315,8,1974 Q2
"309",0.702609935942101,9,1974 Q2
"310",0.427175673732424,10,1974 Q2
"311",0.51050855243048,11,1974 Q2
"312",0.770940129213967,12,1974 Q2
"313",0.242410422745485,1,1974 Q3
"314",0.931975884169203,2,1974 Q3
"315",1.0647576881174,3,1974 Q3
"316",1.12401651648189,4,1974 Q3
"317",1.15190508422809,5,1974 Q3
"318",1.10635551240411,6,1974 Q3
"319",1.19636989080245,7,1974 Q3
"320",1.13405800341964,8,1974 Q3
"321",0.625079449149635,9,1974 Q3
"322",0.37177080749311,10,1974 Q3
"323",0.465489516080353,11,1974 Q3
"324",0.726861787263141,12,1974 Q3
"325",0.252671531759423,1,1974 Q4
"326",0.945849511591446,2,1974 Q4
"327",1.08133348134771,3,1974 Q4
"328",1.14466242323441,4,1974 Q4
"329",1.17712533142027,5,1974 Q4
"330",1.13505953542615,6,1974 Q4
"331",1.22440442527142,7,1974 Q4
"332",1.15967835777052,8,1974 Q4
"333",0.644462070847751,9,1974 Q4
"334",0.385622024052939,10,1974 Q4
"335",0.476744275167885,11,1974 Q4
"336",0.737881372750848,12,1974 Q4
"337",0.242410422745485,1,1975 Q1
"338",0.931975884169203,2,1975 Q1
"339",1.0647576881174,3,1975 Q1
"340",1.12401651648189,4,1975 Q1
"341",1.15190508422809,5,1975 Q1
"342",1.10635551240411,6,1975 Q1
"343",1.19636989080245,7,1975 Q1
"344",1.13405800341964,8,1975 Q1
"345",0.625079449149635,9,1975 Q1
"346",0.37177080749311,10,1975 Q1
"347",0.465489516080353,11,1975 Q1
"348",0.726861787263141,12,1975 Q1
"349",0.509199257107882,1,1975 Q2
"350",1.29269019714752,2,1975 Q2
"351",1.49572831210566,3,1975 Q2
"352",1.66081009204724,4,1975 Q2
"353",1.80763151122462,5,1975 Q2
"354",1.85266011097726,6,1975 Q2
"355",1.92526778699578,7,1975 Q2
"356",1.80018721654246,8,1975 Q2
"357",1.12902761330067,9,1975 Q2
"358",0.731902438048645,10,1975 Q2
"359",0.758113252356177,11,1975 Q2
"360",1.01337100994351,12,1975 Q2
"361",0.386065948940622,1,1975 Q3
"362",1.1262066680806,2,1975 Q3
"363",1.29681879334185,3,1975 Q3
"364",1.41305921101708,4,1975 Q3
"365",1.50498854491853,5,1975 Q3
"366",1.50821183471273,6,1975 Q3
"367",1.58885337336809,7,1975 Q3
"368",1.49274296433193,8,1975 Q3
"369",0.896436152923266,9,1975 Q3
"370",0.565687839330705,10,1975 Q3
"371",0.623056143305796,11,1975 Q3
"372",0.881135984091032,12,1975 Q3
"373",0.478415930066067,1,1975 Q4
"374",1.25106931488079,2,1975 Q4
"375",1.44600093241471,3,1975 Q4
"376",1.5988723717897,4,1975 Q4
"377",1.73197076964809,5,1975 Q4
"378",1.76654804191112,6,1975 Q4
"379",1.84116418358886,7,1975 Q4
"380",1.72332615348983,8,1975 Q4
"381",1.07087974820632,9,1975 Q4
"382",0.69034878836916,10,1975 Q4
"383",0.724348975093581,11,1975 Q4
"384",0.980312253480391,12,1975 Q4
"385",0.457893712038191,1,1976 Q1
"386",1.22332206003631,2,1976 Q1
"387",1.41284934595407,3,1976 Q1
"388",1.55758055828467,4,1976 Q1
