"","size","persistence","delta_log_consumption","log_consumption","size_dmnd","persistence_dmnd","year_quarter","inflation","expected_inflation"
"6",19.5620953576632,0.69495059487348,0.00413604992920291,9.66446865206363,-3.63613066173158,0.0161618841805248,1969 Q2,11.6996698699266,4.21666666666667
"7",20.7494033288409,0.712236792941568,0.00202994233623777,9.66649859439987,-2.44882269055392,0.0334480822486133,1969 Q3,12.0594267230873,3.63333333333333
"8",19.7105088540604,0.697510707545772,0.00505690078897381,9.67155549518884,-3.48771716533437,0.0187219968528168,1969 Q4,12.3604747785312,3.4875
"9",19.7105088540604,0.697510707545772,0.00371314816629642,9.67526864335514,-3.48771716533437,0.0187219968528168,1970 Q1,13.0209727893284,3.95
"10",22.8271922784018,0.729159284559208,0.0014437716327329,9.67671241498787,-0.371033740993017,0.0503705738662525,1970 Q2,13.3810886184015,3.825
"11",24.1629137459766,0.734261792523014,0.0053176640057071,9.68203007899358,0.96468772658185,0.0554730818300594,1970 Q3,13.5225037025397,3.68333333333333
"12",23.5692597603878,0.732410289311424,-0.00619623324954333,9.67583384574403,0.37103374099302,0.0536215786184692,1970 Q4,14.0927072940817,4.05
"13",24.3113272423738,0.734634955952485,0.0159445331035499,9.69177837884758,1.11310122297906,0.0558462452595295,1971 Q1,13.91732707545,3.95
"14",26.8343566811264,0.736952743923248,0.0062827431794954,9.69806112202708,3.63613066173158,0.0581640332302928,1971 Q2,13.9848052668534,4.56666666666667
"15",25.3502217171543,0.73640347825073,0.00483906490820374,9.70290018693528,2.15199569775951,0.0576147675577748,1971 Q3,13.5481374568862,4.125
"16",24.9049812279627,0.73581326265569,0.0133537644458723,9.71625395138115,1.70675520856789,0.057024551962735,1971 Q4,13.1592137843448,3.36666666666667
"17",25.3502217171543,0.73640347825073,0.0107350576638083,9.72698900904496,2.15199569775951,0.0576147675577748,1972 Q1,12.863611245802,3.03333333333333
"18",27.279597170318,0.736783185430106,0.0165058321802753,9.74349484122524,4.0813711509232,0.0579944747371511,1972 Q2,12.4033888367801,3.3
"19",30.2478670982621,0.733247996679488,0.0127100591614528,9.75620490038669,7.04964107886735,0.0544592859865333,1972 Q3,12.0869371261916,3.48333333333333
"20",28.4669051414956,0.735786167062536,0.0205282438039394,9.77673314419063,5.26867912210086,0.0569974563695809,1972 Q4,11.5263827457133,4.03333333333333
