horizon,fitted,quarter,standard_error,ci_lower,ci_upper
18,-0.7163891132535348,1998 Q2,0.5052789360668353,-1.7067176300912483,0.2739394035841787
18,-1.1366852699402727,1998 Q3,0.5540350802313438,-2.2225740733654655,-0.05079646651507974
18,-1.2313059796192598,1998 Q4,0.5704061789178861,-2.3492815468574264,-0.11333041238109298
18,-1.1574698424745384,1999 Q1,0.5472996131345854,-2.2301573729710302,-0.08478231197804664
18,-2.0458941125105228,1999 Q2,0.7528192193825323,-3.5213926693698436,-0.5703955556512021
18,-0.8185652133518844,1999 Q3,0.6629177743636265,-2.117860175816042,0.4807297491122733
18,-0.5649059427056482,1999 Q4,0.5710200297287528,-1.6840846354249943,0.5542727500136979
18,-1.069245038308167,2000 Q1,0.613303057600861,-2.271296942814149,0.13280686619781457
18,-1.4472952989689816,2000 Q2,0.4766067841877439,-2.3814274307644134,-0.5131631671735497
18,-1.2497957913467586,2000 Q3,0.4919370393641494,-2.213974671161754,-0.28561691153176305
18,-1.0216981671614878,2000 Q4,0.5030189114298994,-2.007597117106634,-0.03579921721634183
18,-1.2675314166157594,2001 Q1,0.5874325009794201,-2.4188779618837124,-0.1161848713478062
18,-1.930356609591582,2001 Q2,0.6271951594987699,-3.1596365334870256,-0.7010766856961386
18,-0.42086671662607306,2001 Q3,0.5728453964384314,-1.5436230623549676,0.7018896291028214
18,0.13561487657794188,2001 Q4,0.6245973246770499,-1.0885733846291463,1.3598031377850301
18,1.0593137915555104,2002 Q1,0.5780579992572207,-0.07365906796392307,2.192286651074944
18,-0.20021481808685077,2002 Q2,0.6055037364683081,-1.3869803340691667,0.986550697895465
18,0.8078116693520507,2002 Q3,0.5766344571216421,-0.32237109885117365,1.9379944375552751
18,1.5592181646354444,2002 Q4,0.5489423843752405,0.4833108616724304,2.635125467598458
18,-0.9267967375570403,2003 Q1,0.46576587203668685,-1.8396810719768377,-0.013912403137242846
18,-1.8102643580928688,2003 Q2,0.49302097192536615,-2.7765677066895194,-0.8439610094962182
18,-1.1956215829982462,2003 Q3,0.42311666475369103,-2.0249150071741884,-0.36632815882230385
18,-1.240566245630246,2003 Q4,0.4853560152083956,-2.191846555118576,-0.2892859361419161
18,-0.6472009382445352,2004 Q1,0.4638672591999856,-1.5563640598838129,0.2619621833947424
18,-0.5439011742948038,2004 Q2,0.44811146035914734,-1.4221834976583805,0.3343811490687729
18,0.6960706157258056,2004 Q3,0.5161805450530779,-0.3156246620984815,1.7077658935500928
18,0.2687003588263168,2004 Q4,0.5310619830790475,-0.7721620015670356,1.3095627192196693
18,-0.5077687734755052,2005 Q1,0.545980804703893,-1.577871486945332,0.5623339399943217
18,-0.4461946838759984,2005 Q2,0.5399472182408201,-1.5044717851805942,0.6120824174285973
18,0.5708409597604087,2005 Q3,0.5592473459444814,-0.525263696740387,1.6669456162612044
18,0.29763932586517805,2005 Q4,0.5468110210057081,-0.7740905816555846,1.3693692333859406
18,0.10079324153419346,2006 Q1,0.5332320103992543,-0.9443222942522322,1.1459087773206191
18,0.30409436284411634,2006 Q2,0.44682639073380936,-0.5716692703361717,1.1798579960244042
18,0.11514386980540538,2006 Q3,0.3447838385397621,-0.5606200361840012,0.790907775794812
18,0.604285684718082,2006 Q4,0.4558250721138171,-0.28911503987537235,1.4976864093115363
18,-0.18274019580060025,2007 Q1,0.5190486896881753,-1.2000569338121303,0.8345765422109297
