"","size","persistence","delta_log_consumption","size_dmnd","persistence_dmnd","year_quarter"
"114",1.33138239981645,0.598773729007502,0.00782971769562835,0.42841999973283,NA,1996 Q2
"115",1.23786415886384,0.585828074540138,0.00280944013805318,0.334901758780219,NA,1996 Q3
"116",1.23786415886384,0.585828074540138,0.00474740493419468,0.334901758780219,NA,1996 Q4
"117",1.23786415886384,0.585828074540138,0.00781584037864391,0.334901758780219,NA,1997 Q1
"118",1.9673064382942,0.651849201665532,0.00164689842224064,1.06434403821058,NA,1997 Q2
"119",1.79897360457951,0.641941356615329,0.0135966625623674,0.896011204495885,NA,1997 Q3
"120",1.79897360457951,0.641941356615329,0.00873458097883173,0.896011204495885,NA,1997 Q4
"121",1.63064077086481,0.629600594036614,0.00750421367834697,0.727678370781187,NA,1998 Q1
"122",1.40619699257854,0.607831689667467,0.014741121361995,0.503234592494921,NA,1998 Q2
"123",1.53712252991219,0.621391646746661,0.00982964447910994,0.634160129828574,NA,1998 Q3
"124",1.53712252991219,0.621391646746661,0.0113088691425993,0.634160129828574,NA,1998 Q4
"125",1.27527145524488,0.591241611943562,0.00770741895112792,0.372309055161264,NA,1999 Q1
"126",0.508421879433476,0.381977765258329,0.0124474215070673,-0.394540520650145,NA,1999 Q2
"127",0.396521339756096,0.341449438524958,0.0080005547080404,-0.506441060327525,NA,1999 Q3
"128",0.396521339756096,0.341449438524958,0.0115355422725187,-0.506441060327525,NA,1999 Q4
"129",0.396521339756096,0.341449438524958,0.0124625861505034,-0.506441060327525,NA,2000 Q1
"130",1.05082767695862,0.553103260441286,0.00682278968597849,0.147865276874998,NA,2000 Q2
"131",1.05082767695862,0.553103260441286,0.00680725241882918,0.147865276874998,NA,2000 Q3
"132",1.05082767695862,0.553103260441286,0.00605969719597432,0.147865276874998,NA,2000 Q4
"133",1.14434591791123,0.570744096918928,0.00134162722892661,0.241383517827609,NA,2001 Q1
"134",1.14434591791123,0.570744096918928,-0.00036571986266409,0.241383517827609,NA,2001 Q2
"135",1.14434591791123,0.570744096918928,0.00088359415264172,0.241383517827609,NA,2001 Q3
"136",1.14434591791123,0.570744096918928,0.013461596310071,0.241383517827609,NA,2001 Q4
"137",0.601940120386086,0.419489964254431,3.00476254881943e-05,-0.301022279697534,NA,2002 Q1
"138",0.396521339756096,0.341449438524958,0.00282045314191848,-0.506441060327525,NA,2002 Q2
"139",0.396521339756096,0.341449438524958,0.00445448351624478,-0.506441060327525,NA,2002 Q3
"140",0.452310934861909,0.359605111273209,0.00309745303639097,-0.450651465221712,NA,2002 Q4
"141",0.129449770239692,0.401202897289578,0.00282104387471982,-0.773512629843929,NA,2003 Q1
"142",0.129449770239692,0.401202897289578,0.00917992780147436,-0.773512629843929,NA,2003 Q2
"143",0.129449770239692,0.401202897289578,0.0115682524011884,-0.773512629843929,NA,2003 Q3
"144",0.142136837572386,0.386905839910885,0.00446287001489765,-0.760825562511234,NA,2003 Q4
"145",0.54582917581452,0.397104803149224,0.00734630156640037,-0.357133224269101,NA,2004 Q1
"146",0.54582917581452,0.397104803149224,0.00323824271740492,-0.357133224269101,NA,2004 Q2
"147",0.54582917581452,0.397104803149224,0.00919880608974211,-0.357133224269101,NA,2004 Q3
"148",0.54582917581452,0.397104803149224,0.00877780434576714,-0.357133224269101,NA,2004 Q4
"149",0.527125527623998,0.389543457694673,0.00420628196517292,-0.375836872459623,NA,2005 Q1
"150",0.527125527623998,0.389543457694673,0.00888696631890618,-0.375836872459623,NA,2005 Q2
"151",0.863791195053398,0.50824244718048,0.00572481063489327,-0.039171205030223,NA,2005 Q3
"152",1.05082767695862,0.553103260441286,-0.00066206898970122,0.147865276874998,NA,2005 Q4
"153",1.12564226972071,0.567434943190492,0.00865497015691119,0.222679869637086,NA,2006 Q1
"154",0.788976602291309,0.486068601377759,0.00292298024073112,-0.113985797792312,NA,2006 Q2
"155",0.957309436006009,0.532432943734106,0.00381160276332793,0.0543470359223879,NA,2006 Q3
"156",0.863791195053398,0.50824244718048,0.00693243677564404,-0.039171205030223,NA,2006 Q4
"157",1.10693862153019,0.564020053582242,0.00393224132422887,0.203976221446564,NA,2007 Q1
"158",1.33138239981645,0.598773729007502,0.00037625306149458,0.42841999973283,NA,2007 Q2
"159",1.33138239981645,0.598773729007502,0.00407594686355317,0.42841999973283,NA,2007 Q3
