"","size","persistence","consumption","size_dmnd","persistence_dmnd","year_quarter"
"85",1.23199846489373,0.648538353913737,25107,0.286965403682382,0.0702846817849008,1989 Q1
"86",0.74903569049628,0.453086634631952,25167,-0.195997370715067,-0.125167037496884,1989 Q2
"87",0.876878777836782,0.54655795776237,25341,-0.0681542833745659,-0.0316957143664658,1989 Q3
"88",0.876878777836782,0.54655795776237,25382,-0.0681542833745659,-0.0316957143664658,1989 Q4
"89",0.876878777836782,0.54655795776237,25538,-0.0681542833745659,-0.0316957143664658,1990 Q1
"90",1.20358888992917,0.644831667069222,25536,0.258555828717827,0.0665779949403863,1990 Q2
"91",1.33143197726968,0.658761052265355,25547,0.386398916058328,0.0805073801365186,1990 Q3
"92",1.33143197726968,0.658761052265355,25263,0.386398916058328,0.0805073801365186,1990 Q4
"93",1.33143197726968,0.658761052265355,25090,0.386398916058328,0.0805073801365186,1991 Q1
"94",1.4450702771279,0.666746369417008,25218,0.500037215916551,0.0884926972881716,1991 Q2
"95",1.4450702771279,0.666746369417008,25254,0.500037215916551,0.0884926972881716,1991 Q3
"96",1.4450702771279,0.666746369417008,25155,0.500037215916551,0.0884926972881716,1991 Q4
"97",1.34563676475195,0.659939917996358,25551,0.400603703540606,0.0816862458675215,1992 Q1
"98",1.28881761482284,0.654838411259783,25638,0.343784553611494,0.0765847391309468,1992 Q2
"99",1.17517931496462,0.640682628886154,25818,0.230146253753271,0.0624289567573182,1992 Q3
"100",1.17517931496462,0.640682628886154,26035,0.230146253753271,0.0624289567573182,1992 Q4
"101",1.17517931496462,0.640682628886154,26058,0.230146253753271,0.0624289567573182,1993 Q1
"102",1.06154101510639,0.618210656291721,26216,0.116507953895047,0.0399569841628848,1993 Q2
"103",1.10415537755323,0.627926589336267,26417,0.159122316341881,0.0496729172074313,1993 Q3
"104",1.11836016503551,0.630789778690832,26564,0.173327103824159,0.0525361065619955,1993 Q4
"105",1.11836016503551,0.630789778690832,26796,0.173327103824159,0.0525361065619955,1994 Q1
"106",1.4450702771279,0.666746369417008,26925,0.500037215916551,0.0884926972881716,1994 Q2
"107",1.40245591468107,0.664109089801759,27043,0.457422853469718,0.0858554176729232,1994 Q3
"108",1.45927506461018,0.667545888629955,27252,0.514242003398829,0.0892922165011186,1994 Q4
"109",1.45927506461018,0.667545888629955,27247,0.514242003398829,0.0892922165011186,1995 Q1
"110",1.13256495251778,0.633486143300859,27408,0.187531891306437,0.0552324711720232,1995 Q2
"111",1.13256495251778,0.633486143300859,27568,0.187531891306437,0.0552324711720232,1995 Q3
"112",1.13256495251778,0.633486143300859,27675,0.187531891306437,0.0552324711720232,1995 Q4
"113",1.43086548964562,0.665908600715953,27861,0.485832428434274,0.0876549285871172,1996 Q1
"114",1.30302240230512,0.656214416923775,28080,0.357989341093772,0.0779607447949388,1996 Q2
"115",1.23199846489373,0.648538353913737,28159,0.286965403682382,0.0702846817849008,1996 Q3
"116",1.23199846489373,0.648538353913737,28293,0.286965403682382,0.0702846817849008,1996 Q4
"117",1.23199846489373,0.648538353913737,28515,0.286965403682382,0.0702846817849008,1997 Q1
"118",1.78598517670257,0.678933860855992,28562,0.840952115491222,0.100680188727156,1997 Q2
"119",1.65814208936207,0.675697929778693,28953,0.71310902815072,0.0974442576498574,1997 Q3
