"","irf","quart","time"
"420",2.85510285916564,4,1976 Q1
"421",2.8757605732942,5,1976 Q1
"422",2.85878294825525,6,1976 Q1
"423",2.21658330790693,7,1976 Q1
"424",1.83875755662206,8,1976 Q1
"425",1.81203617073466,9,1976 Q1
"426",1.41976494376211,10,1976 Q1
"427",1.2054469259012,11,1976 Q1
"428",0.881459429573502,12,1976 Q1
"429",0.624091808906526,13,1976 Q1
"430",2.92050873138881,1,1976 Q2
"431",2.67702361716915,2,1976 Q2
"432",3.5460958869086,3,1976 Q2
"433",3.47106051704855,4,1976 Q2
"434",3.59115067366183,5,1976 Q2
"435",3.50694628773447,6,1976 Q2
"436",2.7223536458819,7,1976 Q2
"437",2.25466708875858,8,1976 Q2
"438",2.20517406679361,9,1976 Q2
"439",1.81030002434681,10,1976 Q2
"440",1.47426896255014,11,1976 Q2
"441",0.928641999853495,12,1976 Q2
"442",0.430807528962893,13,1976 Q2
"443",2.85682493894911,1,1976 Q3
"444",2.60063076962877,2,1976 Q3
"445",3.46798671329488,3,1976 Q3
"446",3.3900134568008,4,1976 Q3
"447",3.49702039729766,5,1976 Q3
"448",3.42166163780299,6,1976 Q3
"449",2.65580491720098,7,1976 Q3
"450",2.19994215031957,8,1976 Q3
"451",2.15344539625954,9,1976 Q3
"452",1.75891382953303,10,1976 Q3
"453",1.43889764193844,11,1976 Q3
"454",0.922433766921917,12,1976 Q3
"455",0.45623967106074,13,1976 Q3
"456",2.85682493894911,1,1976 Q4
"457",2.60063076962877,2,1976 Q4
"458",3.46798671329488,3,1976 Q4
"459",3.3900134568008,4,1976 Q4
"460",3.49702039729766,5,1976 Q4
"461",3.42166163780299,6,1976 Q4
"462",2.65580491720098,7,1976 Q4
"463",2.19994215031957,8,1976 Q4
"464",2.15344539625954,9,1976 Q4
"465",1.75891382953303,10,1976 Q4
"466",1.43889764193844,11,1976 Q4
"467",0.922433766921917,12,1976 Q4
"468",0.45623967106074,13,1976 Q4
"469",2.85682493894911,1,1977 Q1
"470",2.60063076962877,2,1977 Q1
"471",3.46798671329488,3,1977 Q1
"472",3.3900134568008,4,1977 Q1
"473",3.49702039729766,5,1977 Q1
"474",3.42166163780299,6,1977 Q1
"475",2.65580491720098,7,1977 Q1
"476",2.19994215031957,8,1977 Q1
"477",2.15344539625954,9,1977 Q1
"478",1.75891382953303,10,1977 Q1
"479",1.43889764193844,11,1977 Q1
"480",0.922433766921917,12,1977 Q1
"481",0.45623967106074,13,1977 Q1
"482",2.60208976919035,1,1977 Q2
"483",2.29505937946722,2,1977 Q2
"484",3.15555001883998,3,1977 Q2
"485",3.06582521580979,4,1977 Q2
"486",3.12049929184102,5,1977 Q2
"487",3.08052303807709,6,1977 Q2
"488",2.38961000247731,7,1977 Q2
"489",1.9810423965635,8,1977 Q2
"490",1.94653071412325,9,1977 Q2
"491",1.55336905027793,10,1977 Q2
"492",1.29741235949163,11,1977 Q2
"493",0.897600835195605,12,1977 Q2
"494",0.557968239452125,13,1977 Q2
"495",2.60208976919035,1,1977 Q3
"496",2.29505937946722,2,1977 Q3
"497",3.15555001883998,3,1977 Q3
"498",3.06582521580979,4,1977 Q3
"499",3.12049929184102,5,1977 Q3
"500",3.08052303807709,6,1977 Q3
"501",2.38961000247731,7,1977 Q3
"502",1.9810423965635,8,1977 Q3
"503",1.94653071412325,9,1977 Q3
"504",1.55336905027793,10,1977 Q3
"505",1.29741235949163,11,1977 Q3
"506",0.897600835195605,12,1977 Q3
"507",0.557968239452125,13,1977 Q3
"508",2.80587790499736,1,1977 Q4
"509",2.53951649159646,2,1977 Q4
"510",3.4054993744039,3,1977 Q4
"511",3.3251758086026,4,1977 Q4
"512",3.42171617620634,5,1977 Q4
"513",3.35343391785781,6,1977 Q4
"514",2.60256593425625,7,1977 Q4
"515",2.15616219956835,8,1977 Q4
"516",2.11206245983228,9,1977 Q4
"517",1.71780487368201,10,1977 Q4
"518",1.41060058544908,11,1977 Q4
"519",0.917467180576654,12,1977 Q4
"520",0.476585384739017,13,1977 Q4
"521",2.64030004465416,1,1978 Q1
"522",2.34089508799145,2,1978 Q1
"523",3.20241552300821,3,1978 Q1
"524",3.11445345195844,4,1978 Q1
"525",3.17697745765952,5,1978 Q1
"526",3.13169382803598,6,1978 Q1
"527",2.42953923968586,7,1978 Q1
"528",2.01387735962691,8,1978 Q1
"529",1.97756791644369,9,1978 Q1
"530",1.58420076716619,10,1978 Q1
"531",1.31863515185865,11,1978 Q1
"532",0.901325774954551,12,1978 Q1
"533",0.542708954193417,13,1978 Q1
"534",2.64030004465416,1,1978 Q2
"535",2.34089508799145,2,1978 Q2
"536",3.20241552300821,3,1978 Q2
"537",3.11445345195844,4,1978 Q2
"538",3.17697745765952,5,1978 Q2
"539",3.13169382803598,6,1978 Q2
"540",2.42953923968586,7,1978 Q2
"541",2.01387735962691,8,1978 Q2
"542",1.97756791644369,9,1978 Q2
"543",1.58420076716619,10,1978 Q2
"544",1.31863515185865,11,1978 Q2
"545",0.901325774954551,12,1978 Q2
"546",0.542708954193417,13,1978 Q2
"547",2.56387949372653,1,1978 Q3
"548",2.24922367094298,2,1978 Q3
"549",3.10868451467174,3,1978 Q3
"550",3.01719697966114,4,1978 Q3
"551",3.06402112602252,5,1978 Q3
"552",3.02935224811821,6,1978 Q3
"553",2.34968076526876,7,1978 Q3
"554",1.94820743350009,8,1978 Q3
"555",1.91549351180281,9,1978 Q3
"556",1.52253733338966,10,1978 Q3
"557",1.27618956712461,11,1978 Q3
"558",0.893875895436658,12,1978 Q3
"559",0.573227524710833,13,1978 Q3
"560",2.57661625221447,1,1978 Q4
"561",2.26450224045106,2,1978 Q4
"562",3.12430634939449,3,1978 Q4
"563",3.03340639171069,4,1978 Q4
"564",3.08284718129535,5,1978 Q4
"565",3.0464091781045,6,1978 Q4
"566",2.36299051100494,7,1978 Q4
"567",1.95915242118789,8,1978 Q4
"568",1.92583924590962,9,1978 Q4
"569",1.53281457235241,10,1978 Q4
"570",1.28326383124695,11,1978 Q4
"571",0.895117542022973,12,1978 Q4
"572",0.568141096291264,13,1978 Q4
"573",2.50019570128684,1,1979 Q1
"574",2.1728308234026,2,1979 Q1
"575",3.03057534105802,3,1979 Q1
"576",2.93614991941339,4,1979 Q1
"577",2.96989084965836,5,1979 Q1
"578",2.94406759818673,6,1979 Q1
"579",2.28313203658784,7,1979 Q1
"580",1.89348249506107,8,1979 Q1
"581",1.86376484126873,9,1979 Q1
"582",1.47115113857588,10,1979 Q1
"583",1.2408182465129,11,1979 Q1
"584",0.88766766250508,12,1979 Q1
"585",0.59865966680868,13,1979 Q1
"586",2.56387949372653,1,1979 Q2
"587",2.24922367094298,2,1979 Q2
"588",3.10868451467174,3,1979 Q2
"589",3.01719697966114,4,1979 Q2
"590",3.06402112602252,5,1979 Q2
"591",3.02935224811821,6,1979 Q2
"592",2.34968076526876,7,1979 Q2
"593",1.94820743350009,8,1979 Q2
"594",1.91549351180281,9,1979 Q2
"595",1.52253733338966,10,1979 Q2
"596",1.27618956712461,11,1979 Q2
"597",0.893875895436658,12,1979 Q2
"598",0.573227524710833,13,1979 Q2
"599",2.41103839187127,1,1979 Q3
"600",2.06588083684605,2,1979 Q3
"601",2.9212224979988,3,1979 Q3
"602",2.82268403506653,4,1979 Q3
"603",2.83810846274854,5,1979 Q3
"604",2.82466908828266,6,1979 Q3
"605",2.18996381643456,7,1979 Q3
"606",1.81686758124645,8,1979 Q3
"607",1.79134470252103,9,1979 Q3
"608",1.3992104658366,10,1979 Q3
"609",1.19129839765652,11,1979 Q3
"610",0.878976136400871,12,1979 Q3
"611",0.634264665745665,13,1979 Q3
"612",2.58935301070241,1,1979 Q4
"613",2.27978080995914,2,1979 Q4
"614",3.13992818411723,3,1979 Q4
"615",3.04961580376024,4,1979 Q4
"616",3.10167323656819,5,1979 Q4
"617",3.0634661080908,6,1979 Q4
"618",2.37630025674113,7,1979 Q4
"619",1.9700974088757,8,1979 Q4
"620",1.93618498001644,9,1979 Q4
"621",1.54309181131517,10,1979 Q4
"622",1.29033809536929,11,1979 Q4
"623",0.896359188609289,12,1979 Q4
"624",0.563054667871695,13,1979 Q4
"625",2.58935301070241,1,1980 Q1
"626",2.27978080995914,2,1980 Q1
"627",3.13992818411723,3,1980 Q1
"628",3.04961580376024,4,1980 Q1
"629",3.10167323656819,5,1980 Q1
"630",3.0634661080908,6,1980 Q1
"631",2.37630025674113,7,1980 Q1
"632",1.9700974088757,8,1980 Q1
"633",1.93618498001644,9,1980 Q1
"634",1.54309181131517,10,1980 Q1
"635",1.29033809536929,11,1980 Q1
"636",0.896359188609289,12,1980 Q1
"637",0.563054667871695,13,1980 Q1
"638",2.46198542582302,1,1980 Q2
"639",2.12699511487836,2,1980 Q2
"640",2.98370983688978,3,1980 Q2
"641",2.88752168326474,4,1980 Q2
"642",2.91341268383986,5,1980 Q2
"643",2.89289680822784,6,1980 Q2
"644",2.24320279937929,7,1980 Q2
"645",1.86064753199766,8,1980 Q2
"646",1.83272763894829,9,1980 Q2
"647",1.44031942168762,10,1980 Q2
"648",1.21959545414588,11,1980 Q2
"649",0.883942722746133,12,1980 Q2
"650",0.613918952067387,13,1980 Q2
"651",2.55114273523859,1,1980 Q3
"652",2.23394510143491,2,1980 Q3
"653",3.093062679949,3,1980 Q3
"654",3.00098756761159,4,1980 Q3
"655",3.04519507074969,5,1980 Q3
"656",3.01229531813191,6,1980 Q3
"657",2.33637101953258,7,1980 Q3
"658",1.93726244581229,8,1980 Q3
"659",1.90514777769599,9,1980 Q3
"660",1.5122600944269,10,1980 Q3
"661",1.26911530300226,11,1980 Q3
"662",0.892634248850342,12,1980 Q3
"663",0.578313953130402,13,1980 Q3
"664",2.64030004465416,1,1980 Q4
"665",2.34089508799145,2,1980 Q4
"666",3.20241552300821,3,1980 Q4
"667",3.11445345195844,4,1980 Q4
"668",3.17697745765952,5,1980 Q4
"669",3.13169382803598,6,1980 Q4
"670",2.42953923968586,7,1980 Q4
"671",2.01387735962691,8,1980 Q4
"672",1.97756791644369,9,1980 Q4
"673",1.58420076716619,10,1980 Q4
"674",1.31863515185865,11,1980 Q4
"675",0.901325774954551,12,1980 Q4
"676",0.542708954193417,13,1980 Q4
"677",2.64030004465416,1,1981 Q1
"678",2.34089508799145,2,1981 Q1
"679",3.20241552300821,3,1981 Q1
"680",3.11445345195844,4,1981 Q1
"681",3.17697745765952,5,1981 Q1
"682",3.13169382803598,6,1981 Q1
"683",2.42953923968586,7,1981 Q1
"684",2.01387735962691,8,1981 Q1
"685",1.97756791644369,9,1981 Q1
"686",1.58420076716619,10,1981 Q1
"687",1.31863515185865,11,1981 Q1
"688",0.901325774954551,12,1981 Q1
"689",0.542708954193417,13,1981 Q1
"690",2.52566921826272,1,1981 Q2
"691",2.20338796241875,2,1981 Q2
"692",3.06181901050351,3,1981 Q2
"693",2.96856874351249,4,1981 Q2
"694",3.00754296020403,5,1981 Q2
"695",2.97818145815932,6,1981 Q2
"696",2.30975152806021,7,1981 Q2
"697",1.91537247043668,8,1981 Q2
"698",1.88445630948236,9,1981 Q2
"699",1.49170561650139,10,1981 Q2
