"","size","persistence","delta_log_consumption","log_consumption","size_dmnd","persistence_dmnd","year_quarter","inflation","expected_inflation"
"10",30.8234930727531,0.622698087567865,0.0014437716327329,9.67671241498787,-1.00384343896487,-0.0344934395895951,1970 Q2,13.3810886184015,3.825
"11",31.3413867468651,0.729728187764984,0.0053176640057071,9.68203007899358,-0.485949764852844,0.0725366606075244,1970 Q3,13.5225037025397,3.68333333333333
"12",31.1112117805931,0.688233447795927,-0.00619623324954333,9.67583384574403,-0.716124731124857,0.0310419206384674,1970 Q4,14.0927072940817,4.05
"13",31.3989304884331,0.738605093162182,0.0159445331035499,9.69177837884758,-0.428406023284843,0.0814135660047226,1971 Q1,13.91732707545,3.95
"14",32.9170082522099,0.711066116701306,0.0062827431794954,9.69806112202708,1.08967174049193,0.0538745895438466,1971 Q2,13.9848052668534,4.56666666666667
"15",31.8017366794091,0.786677028113326,0.00483906490820374,9.70290018693528,-0.0255998323088207,0.129485500955866,1971 Q3,13.5481374568862,4.125
"16",31.6291054547051,0.768814578175976,0.0133537644458723,9.71625395138115,-0.19823105701283,0.111623051018516,1971 Q4,13.1592137843448,3.36666666666667
"17",31.8017366794091,0.786677028113326,0.0107350576638083,9.72698900904496,-0.0255998323088207,0.129485500955866,1972 Q1,12.863611245802,3.03333333333333
"18",33.4309498429659,0.716342306840664,0.0165058321802753,9.74349484122524,1.60361333124792,0.0591507796832047,1972 Q2,12.4033888367801,3.3
"19",37.3266338020356,0.562103651127851,0.0127100591614528,9.75620490038669,5.49929729031764,-0.0950878760296092,1972 Q3,12.0869371261916,3.48333333333333
"20",34.8014607516485,0.725684695460845,0.0205282438039394,9.77673314419063,2.97412423993055,0.0684931683033855,1972 Q4,11.5263827457133,4.03333333333333
"21",34.6301468880632,0.724814717065584,0.0159345732402549,9.79266771743088,2.80281037634522,0.0676231899081241,1973 Q1,11.2234919046578,3.93333333333333
"22",33.2596359793805,0.714713755209608,-0.00268486569157744,9.78998285173931,1.43229946766259,0.0575222280521486,1973 Q2,11.5127800892901,4.51666666666667
"23",34.4588330244778,0.723871200572452,0.00106362145107219,9.79104647319038,2.63149651275989,0.0666796734149926,1973 Q3,11.7637978479425,6.11666666666667
"24",31.8017366794091,0.786677028113326,-0.00544196131096797,9.78560451187941,-0.0255998323088207,0.129485500955866,1973 Q4,11.6782392302215,5.9
"25",31.8017366794091,0.786677028113326,-0.011030459436622,9.77457405244279,-0.0255998323088207,0.129485500955866,1974 Q1,12.4855510763275,6.38333333333333
"26",31.2838430052971,0.720270729920348,0.00142097957806264,9.77599503202085,-0.543493506420848,0.0630792027628886,1974 Q2,14.0055329531964,7.03333333333333
"27",31.0536680390251,0.676302760753032,0.00175921504951226,9.77775424707036,-0.773668472692858,0.0191112335955722,1974 Q3,16.0529247421759,8.05
"28",31.1112117805931,0.688233447795927,-0.0172713889512401,9.76048285811912,-0.716124731124857,0.0310419206384674,1974 Q4,17.5689255400777,8.15
"29",31.0536680390251,0.676302760753032,0.00632549550175021,9.76680835362087,-0.773668472692858,0.0191112335955722,1975 Q1,18.4828383715737,6.51666666666667
"30",33.4309498429659,0.716342306840664,0.0138899028226334,9.78069825644351,1.60361333124792,0.0591507796832047,1975 Q2,19.2133456920292,6.05
"31",31.8818819792427,0.746016024262615,0.0111871195113178,9.79188537595483,0.0545454675247861,0.0888244971051557,1975 Q3,19.8843510693685,7.28333333333333
"32",32.9170082522099,0.711066116701306,0.00807331575244596,9.79995869170727,1.08967174049193,0.0538745895438466,1975 Q4,21.0258542986576,5.23333333333333
"33",32.5828653190922,0.720316882199941,0.0176441216716867,9.81760281337896,0.755528807374226,0.0631253550424813,1976 Q1,21.4826184791299,5.68333333333333
"34",40.4430344227974,0.568446955837775,0.00705795861119896,9.82466077199016,8.61569791107947,-0.0887445713196843,1976 Q2,21.3552306921065,5.85
"35",39.2444187994275,0.566173983957821,0.00792136703019608,9.83258213902035,7.41708228770953,-0.0910175431996388,1976 Q3,21.6683875810578,5.8
"36",39.2444187994275,0.566173983957821,0.0101995383983802,9.84278167741873,7.41708228770953,-0.0910175431996388,1976 Q4,21.731253187716,5.48333333333333
"37",39.2444187994275,0.566173983957821,0.00941258072984397,9.85219425814858,7.41708228770953,-0.0910175431996388,1977 Q1,21.4734421290523,5.51666666666667
"38",34.8014607516485,0.725684695460845,0.00299550897979906,9.85518976712838,2.97412423993055,0.0684931683033855,1977 Q2,20.3473304492654,6.18333333333333
"39",34.8014607516485,0.725684695460845,0.00658998200796113,9.86177974913634,2.97412423993055,0.0684931683033855,1977 Q3,19.1400948993241,6.35
